base_year_month,time_range,sex,age_range,user_count
202011,기타,여성,50대,41264
202011,기타,여성,60대,13082
202011,기타,여성,70대 이상,1897
202012,09~12,남성,20대 이하,52574
202012,09~12,남성,30대,152598
202012,09~12,남성,40대,175430
202012,09~12,남성,50대,120552
202012,09~12,남성,60대,43327
202012,09~12,남성,70대 이상,8228
202012,09~12,여성,20대 이하,64361
202012,09~12,여성,30대,133455
202012,09~12,여성,40대,139582
202012,09~12,여성,50대,93812
202012,09~12,여성,60대,31349
202012,09~12,여성,70대 이상,6371
202012,12~15,남성,20대 이하,124929
202012,12~15,남성,30대,361643
202012,12~15,남성,40대,404598
202012,12~15,남성,50대,291948
202012,12~15,남성,60대,113440
202012,12~15,남성,70대 이상,26172
202012,12~15,여성,20대 이하,169324
202012,12~15,여성,30대,305675
202012,12~15,여성,40대,330054
202012,12~15,여성,50대,226335
202012,12~15,여성,60대,78632
202012,12~15,여성,70대 이상,15797
202012,15~18,남성,20대 이하,83287
202012,15~18,남성,30대,214344
202012,15~18,남성,40대,221929
202012,15~18,남성,50대,140493
202012,15~18,남성,60대,51506
202012,15~18,남성,70대 이상,10346
202012,15~18,여성,20대 이하,119277
202012,15~18,여성,30대,209062
202012,15~18,여성,40대,224398
202012,15~18,여성,50대,143377
202012,15~18,여성,60대,45494
202012,15~18,여성,70대 이상,8986
202012,18~21,남성,20대 이하,117315
202012,18~21,남성,30대,280755
202012,18~21,남성,40대,328209
202012,18~21,남성,50대,240782
202012,18~21,남성,60대,75447
202012,18~21,남성,70대 이상,10659
202012,18~21,여성,20대 이하,136378
202012,18~21,여성,30대,199765
202012,18~21,여성,40대,235564
202012,18~21,여성,50대,166050
202012,18~21,여성,60대,44514
202012,18~21,여성,70대 이상,6863
202012,21~24,남성,20대 이하,48754
202012,21~24,남성,30대,90406
202012,21~24,남성,40대,99913
202012,21~24,남성,50대,63711
202012,21~24,남성,60대,14230
202012,21~24,남성,70대 이상,1532
202012,21~24,여성,20대 이하,44783
202012,21~24,여성,30대,47382
202012,21~24,여성,40대,55334
202012,21~24,여성,50대,37706
202012,21~24,여성,60대,9214
202012,21~24,여성,70대 이상,2099
202012,기타,남성,20대 이하,30975
202012,기타,남성,30대,52240
202012,기타,남성,40대,63494
202012,기타,남성,50대,44517
202012,기타,남성,60대,15246
202012,기타,남성,70대 이상,2339
202012,기타,여성,20대 이하,25026
202012,기타,여성,30대,30869
202012,기타,여성,40대,36934
202012,기타,여성,50대,26152
202012,기타,여성,60대,7395
202012,기타,여성,70대 이상,1312
202101,00~06,남성,20대 이하,2830
202101,00~06,남성,30대,4710
202101,00~06,남성,40대,3243
202101,00~06,남성,50대,2400
202101,00~06,남성,60대,710
202101,00~06,남성,70대 이상,17
202101,00~06,여성,20대 이하,1560
202101,00~06,여성,30대,1758
202101,00~06,여성,40대,2108
202101,00~06,여성,50대,2041
202101,00~06,여성,60대,536
202101,00~06,여성,70대 이상,128
202101,06~09,남성,20대 이하,6370
202101,06~09,남성,30대,19365
202101,06~09,남성,40대,31445
202101,06~09,남성,50대,25983
202101,06~09,남성,60대,10642
202101,06~09,남성,70대 이상,1749
202101,06~09,여성,20대 이하,7726
202101,06~09,여성,30대,16492
202101,06~09,여성,40대,21926
202101,06~09,여성,50대,17303
202101,06~09,여성,60대,4036
202101,06~09,여성,70대 이상,703
202101,09~12,남성,20대 이하,34929
202101,09~12,남성,30대,116911
202101,09~12,남성,40대,171516
202101,09~12,남성,50대,122592
202101,09~12,남성,60대,44515
202101,09~12,남성,70대 이상,9152
202101,09~12,여성,20대 이하,39419
202101,09~12,여성,30대,105169
202101,09~12,여성,40대,139544
202101,09~12,여성,50대,99757
202101,09~12,여성,60대,31302
202101,09~12,여성,70대 이상,6704
202101,12~15,남성,20대 이하,87635
202101,12~15,남성,30대,289354
202101,12~15,남성,40대,409168
202101,12~15,남성,50대,320045
202101,12~15,남성,60대,123498
202101,12~15,남성,70대 이상,30572
202101,12~15,여성,20대 이하,114824
202101,12~15,여성,30대,260911
202101,12~15,여성,40대,341170
202101,12~15,여성,50대,260320
202101,12~15,여성,60대,90059
202101,12~15,여성,70대 이상,18458
202101,15~18,남성,20대 이하,61875
202101,15~18,남성,30대,169927
202101,15~18,남성,40대,232443
202101,15~18,남성,50대,158514
202101,15~18,남성,60대,58087
202101,15~18,남성,70대 이상,13028
202101,15~18,여성,20대 이하,85223
202101,15~18,여성,30대,179392
202101,15~18,여성,40대,232444
202101,15~18,여성,50대,158754
202101,15~18,여성,60대,50805
202101,15~18,여성,70대 이상,10444
202101,18~21,남성,20대 이하,89576
202101,18~21,남성,30대,239298
202101,18~21,남성,40대,339893
202101,18~21,남성,50대,263522
202101,18~21,남성,60대,86491
202101,18~21,남성,70대 이상,13954
202101,18~21,여성,20대 이하,99241
202101,18~21,여성,30대,173374
202101,18~21,여성,40대,237203
202101,18~21,여성,50대,180157
202101,18~21,여성,60대,48176
202101,18~21,여성,70대 이상,8725
202101,21~24,남성,20대 이하,20861
202101,21~24,남성,30대,46007
202101,21~24,남성,40대,54126
202101,21~24,남성,50대,35742
202101,21~24,남성,60대,7977
202101,21~24,남성,70대 이상,839
202101,21~24,여성,20대 이하,17464
202101,21~24,여성,30대,24388
202101,21~24,여성,40대,33053
202101,21~24,여성,50대,25954
202101,21~24,여성,60대,6347
202101,21~24,여성,70대 이상,1481
202102,00~06,남성,20대 이하,13934
202102,00~06,남성,30대,16243
202102,00~06,남성,40대,14210
202102,00~06,남성,50대,8795
202102,00~06,남성,60대,1947
202102,00~06,남성,70대 이상,116
202102,00~06,여성,20대 이하,7932
202102,00~06,여성,30대,7327
202102,00~06,여성,40대,5918
202102,00~06,여성,50대,5342
202102,00~06,여성,60대,1507
202102,00~06,여성,70대 이상,112
202102,06~09,남성,20대 이하,6630
202102,06~09,남성,30대,23433
202102,06~09,남성,40대,37053
202102,06~09,남성,50대,29336
202102,06~09,남성,60대,11644
202102,06~09,남성,70대 이상,1993
202102,06~09,여성,20대 이하,8592
202102,06~09,여성,30대,18554
202102,06~09,여성,40대,26120
202102,06~09,여성,50대,19208
202102,06~09,여성,60대,5328
202102,06~09,여성,70대 이상,955
202102,09~12,남성,20대 이하,42625
202102,09~12,남성,30대,142288
202102,09~12,남성,40대,195625
202102,09~12,남성,50대,139755
202102,09~12,남성,60대,48001
202102,09~12,남성,70대 이상,9905
202102,09~12,여성,20대 이하,52816
202102,09~12,여성,30대,138090
202102,09~12,여성,40대,168805
202102,09~12,여성,50대,115299
202102,09~12,여성,60대,33892
202102,09~12,여성,70대 이상,7123
202102,12~15,남성,20대 이하,103099
202102,12~15,남성,30대,324908
202102,12~15,남성,40대,447773
202102,12~15,남성,50대,329370
202102,12~15,남성,60대,126315
202102,12~15,남성,70대 이상,31241
202102,12~15,여성,20대 이하,135002
202102,12~15,여성,30대,306554
202102,12~15,여성,40대,378710
202102,12~15,여성,50대,275584
202102,12~15,여성,60대,89769
202102,12~15,여성,70대 이상,18698
202102,15~18,남성,20대 이하,70128
202102,15~18,남성,30대,193612
202102,15~18,남성,40대,244148
202102,15~18,남성,50대,162942
202102,15~18,남성,60대,57039
202102,15~18,남성,70대 이상,11572
202102,15~18,여성,20대 이하,100443
202102,15~18,여성,30대,210429
202102,15~18,여성,40대,249926
202102,15~18,여성,50대,169633
202102,15~18,여성,60대,51702
202102,15~18,여성,70대 이상,9791
202102,18~21,남성,20대 이하,96543
202102,18~21,남성,30대,251610
202102,18~21,남성,40대,363920
202102,18~21,남성,50대,271519
202102,18~21,남성,60대,91142
202102,18~21,남성,70대 이상,15028
202102,18~21,여성,20대 이하,109975
202102,18~21,여성,30대,201880
202102,18~21,여성,40대,254096
202102,18~21,여성,50대,187144
202102,18~21,여성,60대,52266
202102,18~21,여성,70대 이상,9881
202102,21~24,남성,20대 이하,41666
202102,21~24,남성,30대,87505
202102,21~24,남성,40대,104014
202102,21~24,남성,50대,72879
202102,21~24,남성,60대,16141
202102,21~24,남성,70대 이상,1953
202102,21~24,여성,20대 이하,40850
202102,21~24,여성,30대,51269
202102,21~24,여성,40대,56449
202102,21~24,여성,50대,43081
202102,21~24,여성,60대,9866
202102,21~24,여성,70대 이상,2676
202103,00~06,남성,20대 이하,31207
202103,00~06,남성,30대,39588
202103,00~06,남성,40대,37589
202103,00~06,남성,50대,20918
202103,00~06,남성,60대,4930
202103,00~06,남성,70대 이상,457
202103,00~06,여성,20대 이하,20473
202103,00~06,여성,30대,17098
202103,00~06,여성,40대,13891
202103,00~06,여성,50대,10212
202103,00~06,여성,60대,2623
202103,00~06,여성,70대 이상,668
202103,06~09,남성,20대 이하,9932
202103,06~09,남성,30대,31643
202103,06~09,남성,40대,45784
202103,06~09,남성,50대,35949
202103,06~09,남성,60대,18009
202103,06~09,남성,70대 이상,2759
202103,06~09,여성,20대 이하,11410
202103,06~09,여성,30대,27249
202103,06~09,여성,40대,32011
202103,06~09,여성,50대,26533
202103,06~09,여성,60대,8291
202103,06~09,여성,70대 이상,1703
202103,09~12,남성,20대 이하,58233
202103,09~12,남성,30대,194927
202103,09~12,남성,40대,208216
202103,09~12,남성,50대,151839
202103,09~12,남성,60대,60242
202103,09~12,남성,70대 이상,13429
202103,09~12,여성,20대 이하,74784
202103,09~12,여성,30대,187099
202103,09~12,여성,40대,183424
202103,09~12,여성,50대,142951
202103,09~12,여성,60대,48753
202103,09~12,여성,70대 이상,8721
202103,12~15,남성,20대 이하,128677
202103,12~15,남성,30대,410505
202103,12~15,남성,40대,468831
202103,12~15,남성,50대,356894
202103,12~15,남성,60대,160989
202103,12~15,남성,70대 이상,40860
202103,12~15,여성,20대 이하,179683
202103,12~15,여성,30대,400831
202103,12~15,여성,40대,399680
202103,12~15,여성,50대,327166
202103,12~15,여성,60대,120965
202103,12~15,여성,70대 이상,25635
202103,15~18,남성,20대 이하,79347
202103,15~18,남성,30대,234866
202103,15~18,남성,40대,235120
202103,15~18,남성,50대,160333
202103,15~18,남성,60대,66024
202103,15~18,남성,70대 이상,13159
202103,15~18,여성,20대 이하,124863
202103,15~18,여성,30대,256173
202103,15~18,여성,40대,246910
202103,15~18,여성,50대,191825
202103,15~18,여성,60대,67868
202103,15~18,여성,70대 이상,13292
202103,18~21,남성,20대 이하,107305
202103,18~21,남성,30대,301620
202103,18~21,남성,40대,345665
202103,18~21,남성,50대,286060
202103,18~21,남성,60대,116987
202103,18~21,남성,70대 이상,20091
202103,18~21,여성,20대 이하,136811
202103,18~21,여성,30대,256080
202103,18~21,여성,40대,266515
202103,18~21,여성,50대,228456
202103,18~21,여성,60대,71936
202103,18~21,여성,70대 이상,14090
202103,21~24,남성,20대 이하,59878
202103,21~24,남성,30대,133564
202103,21~24,남성,40대,150699
202103,21~24,남성,50대,105644
202103,21~24,남성,60대,27705
202103,21~24,남성,70대 이상,3430
202103,21~24,여성,20대 이하,61576
202103,21~24,여성,30대,82251
202103,21~24,여성,40대,76427
202103,21~24,여성,50대,61643
202103,21~24,여성,60대,16292
202103,21~24,여성,70대 이상,3545
202104,00~06,남성,20대 이하,31674
202104,00~06,남성,30대,45756
202104,00~06,남성,40대,44973
202104,00~06,남성,50대,27775
202104,00~06,남성,60대,5409
202104,00~06,남성,70대 이상,686
202104,00~06,여성,20대 이하,21822
202104,00~06,여성,30대,21249
202104,00~06,여성,40대,16362
202104,00~06,여성,50대,11879
202104,00~06,여성,60대,3461
202104,00~06,여성,70대 이상,838
202104,06~09,남성,20대 이하,10374
202104,06~09,남성,30대,37447
202104,06~09,남성,40대,53928
202104,06~09,남성,50대,43245
202104,06~09,남성,60대,21714
202104,06~09,남성,70대 이상,3789
202104,06~09,여성,20대 이하,12897
202104,06~09,여성,30대,33269
202104,06~09,여성,40대,38385
202104,06~09,여성,50대,31754
202104,06~09,여성,60대,11727
202104,06~09,여성,70대 이상,1796
202104,09~12,남성,20대 이하,64105
202104,09~12,남성,30대,222822
202104,09~12,남성,40대,238299
202104,09~12,남성,50대,165137
202104,09~12,남성,60대,71491
202104,09~12,남성,70대 이상,13595
202104,09~12,여성,20대 이하,88862
202104,09~12,여성,30대,225966
202104,09~12,여성,40대,200056
202104,09~12,여성,50대,164425
202104,09~12,여성,60대,60591
202104,09~12,여성,70대 이상,11316
202104,12~15,남성,20대 이하,135125
202104,12~15,남성,30대,472818
202104,12~15,남성,40대,510871
202104,12~15,남성,50대,381919
202104,12~15,남성,60대,172741
202104,12~15,남성,70대 이상,42701
202104,12~15,여성,20대 이하,201872
202104,12~15,여성,30대,467341
202104,12~15,여성,40대,428737
202104,12~15,여성,50대,354773
202104,12~15,여성,60대,142500
202104,12~15,여성,70대 이상,28068
202104,15~18,남성,20대 이하,89060
202104,15~18,남성,30대,271390
202104,15~18,남성,40대,268801
202104,15~18,남성,50대,169554
202104,15~18,남성,60대,73282
202104,15~18,남성,70대 이상,15186
202104,15~18,여성,20대 이하,145212
202104,15~18,여성,30대,308275
202104,15~18,여성,40대,267514
202104,15~18,여성,50대,205052
202104,15~18,여성,60대,79306
202104,15~18,여성,70대 이상,14630
202104,18~21,남성,20대 이하,113412
202104,18~21,남성,30대,347641
202104,18~21,남성,40대,392790
202104,18~21,남성,50대,308197
202104,18~21,남성,60대,130955
202104,18~21,남성,70대 이상,23473
202104,18~21,여성,20대 이하,159061
202104,18~21,여성,30대,312292
202104,18~21,여성,40대,293918
202104,18~21,여성,50대,245645
202104,18~21,여성,60대,87475
202104,18~21,여성,70대 이상,16002
202104,21~24,남성,20대 이하,69291
202104,21~24,남성,30대,160998
202104,21~24,남성,40대,165884
202104,21~24,남성,50대,113469
202104,21~24,남성,60대,32635
202104,21~24,남성,70대 이상,4431
202104,21~24,여성,20대 이하,72252
202104,21~24,여성,30대,100680
202104,21~24,여성,40대,89930
202104,21~24,여성,50대,66939
202104,21~24,여성,60대,18184
202104,21~24,여성,70대 이상,3575
202105,00~06,남성,20대 이하,32944
202105,00~06,남성,30대,52087
202105,00~06,남성,40대,52029
202105,00~06,남성,50대,31421
202105,00~06,남성,60대,6682
202105,00~06,남성,70대 이상,841
202105,00~06,여성,20대 이하,24483
202105,00~06,여성,30대,26161
202105,00~06,여성,40대,20987
202105,00~06,여성,50대,15882
202105,00~06,여성,60대,4460
202105,00~06,여성,70대 이상,1040
202105,06~09,남성,20대 이하,13698
202105,06~09,남성,30대,43618
202105,06~09,남성,40대,60850
202105,06~09,남성,50대,51157
202105,06~09,남성,60대,27081
202105,06~09,남성,70대 이상,5347
202105,06~09,여성,20대 이하,15998
202105,06~09,여성,30대,38681
202105,06~09,여성,40대,46491
202105,06~09,여성,50대,41020
202105,06~09,여성,60대,17103
202105,06~09,여성,70대 이상,2880
202105,09~12,남성,20대 이하,78705
202105,09~12,남성,30대,239132
202105,09~12,남성,40대,261993
202105,09~12,남성,50대,196668
202105,09~12,남성,60대,93862
202105,09~12,남성,70대 이상,19603
202105,09~12,여성,20대 이하,99125
202105,09~12,여성,30대,232616
202105,09~12,여성,40대,227230
202105,09~12,여성,50대,193724
202105,09~12,여성,60대,81388
202105,09~12,여성,70대 이상,16804
202105,12~15,남성,20대 이하,157945
202105,12~15,남성,30대,459787
202105,12~15,남성,40대,522858
202105,12~15,남성,50대,420783
202105,12~15,남성,60대,212654
202105,12~15,남성,70대 이상,59310
202105,12~15,여성,20대 이하,208611
202105,12~15,여성,30대,443765
202105,12~15,여성,40대,460288
202105,12~15,여성,50대,392780
202105,12~15,여성,60대,179824
202105,12~15,여성,70대 이상,41127
202105,15~18,남성,20대 이하,108915
202105,15~18,남성,30대,291091
202105,15~18,남성,40대,306726
202105,15~18,남성,50대,211051
202105,15~18,남성,60대,99261
202105,15~18,남성,70대 이상,23076
202105,15~18,여성,20대 이하,156620
202105,15~18,여성,30대,309207
202105,15~18,여성,40대,301755
202105,15~18,여성,50대,243361
202105,15~18,여성,60대,106288
202105,15~18,여성,70대 이상,22977
202105,18~21,남성,20대 이하,134751
202105,18~21,남성,30대,365326
202105,18~21,남성,40대,431556
202105,18~21,남성,50대,362968
202105,18~21,남성,60대,167191
202105,18~21,남성,70대 이상,32879
202105,18~21,여성,20대 이하,175627
202105,18~21,여성,30대,327759
202105,18~21,여성,40대,335435
202105,18~21,여성,50대,291870
202105,18~21,여성,60대,115998
202105,18~21,여성,70대 이상,23101
202105,21~24,남성,20대 이하,81194
202105,21~24,남성,30대,184293
202105,21~24,남성,40대,197166
202105,21~24,남성,50대,141646
202105,21~24,남성,60대,42808
202105,21~24,남성,70대 이상,6025
202105,21~24,여성,20대 이하,85929
202105,21~24,여성,30대,122918
202105,21~24,여성,40대,115257
202105,21~24,여성,50대,87459
202105,21~24,여성,60대,25379
202105,21~24,여성,70대 이상,4978
202106,00~06,남성,20대 이하,25766
202106,00~06,남성,30대,40609
202106,00~06,남성,40대,39752
202106,00~06,남성,50대,22404
202106,00~06,남성,60대,4845
202106,00~06,남성,70대 이상,646
202106,00~06,여성,20대 이하,19099
202106,00~06,여성,30대,20577
202106,00~06,여성,40대,16848
202106,00~06,여성,50대,12878
202106,00~06,여성,60대,3597
202106,00~06,여성,70대 이상,842
202106,06~09,남성,20대 이하,12205
202106,06~09,남성,30대,38917
202106,06~09,남성,40대,54134
202106,06~09,남성,50대,44996
202106,06~09,남성,60대,23657
202106,06~09,남성,70대 이상,4615
202106,06~09,여성,20대 이하,14424
202106,06~09,여성,30대,34520
202106,06~09,여성,40대,41308
202106,06~09,여성,50대,36284
202106,06~09,여성,60대,14819
202106,06~09,여성,70대 이상,2571
202106,09~12,남성,20대 이하,75315
202106,09~12,남성,30대,215189
202106,09~12,남성,40대,234380
202106,09~12,남성,50대,176235
202106,09~12,남성,60대,83552
202106,09~12,남성,70대 이상,17399
202106,09~12,여성,20대 이하,89689
202106,09~12,여성,30대,209287
202106,09~12,여성,40대,203258
202106,09~12,여성,50대,172697
202106,09~12,여성,60대,72865
202106,09~12,여성,70대 이상,14888
202106,12~15,남성,20대 이하,143617
202106,12~15,남성,30대,414216
202106,12~15,남성,40대,467672
202106,12~15,남성,50대,374627
202106,12~15,남성,60대,188298
202106,12~15,남성,70대 이상,52081
202106,12~15,여성,20대 이하,188200
202106,12~15,여성,30대,399188
202106,12~15,여성,40대,417053
202106,12~15,여성,50대,350742
202106,12~15,여성,60대,159364
202106,12~15,여성,70대 이상,36554
202106,15~18,남성,20대 이하,99175
202106,15~18,남성,30대,262436
202106,15~18,남성,40대,278554
202106,15~18,남성,50대,189337
202106,15~18,남성,60대,92029
202106,15~18,남성,70대 이상,20464
202106,15~18,여성,20대 이하,145025
202106,15~18,여성,30대,277668
202106,15~18,여성,40대,271092
202106,15~18,여성,50대,217564
202106,15~18,여성,60대,95139
202106,15~18,여성,70대 이상,20397
202106,18~21,남성,20대 이하,120799
202106,18~21,남성,30대,329232
202106,18~21,남성,40대,382685
202106,18~21,남성,50대,320305
202106,18~21,남성,60대,146454
202106,18~21,남성,70대 이상,28534
202106,18~21,여성,20대 이하,157110
202106,18~21,여성,30대,291799
202106,18~21,여성,40대,299157
202106,18~21,여성,50대,259403
202106,18~21,여성,60대,102111
202106,18~21,여성,70대 이상,20378
202106,21~24,남성,20대 이하,69620
202106,21~24,남성,30대,158453
202106,21~24,남성,40대,167183
202106,21~24,남성,50대,118768
202106,21~24,남성,60대,35729
202106,21~24,남성,70대 이상,4809
202106,21~24,여성,20대 이하,73836
202106,21~24,여성,30대,105829
202106,21~24,여성,40대,100446
202106,21~24,여성,50대,76128
202106,21~24,여성,60대,21805
202106,21~24,여성,70대 이상,4341
202107,00~06,남성,20대 이하,28707
202107,00~06,남성,30대,45159
202107,00~06,남성,40대,43889
202107,00~06,남성,50대,25048
202107,00~06,남성,60대,5357
202107,00~06,남성,70대 이상,713
202107,00~06,여성,20대 이하,21457
202107,00~06,여성,30대,22730
202107,00~06,여성,40대,18597
202107,00~06,여성,50대,14214
202107,00~06,여성,60대,3910
202107,00~06,여성,70대 이상,900
202107,06~09,남성,20대 이하,12875
202107,06~09,남성,30대,41025
202107,06~09,남성,40대,56883
202107,06~09,남성,50대,47172
202107,06~09,남성,60대,24902
202107,06~09,남성,70대 이상,4798
202107,06~09,여성,20대 이하,15168
202107,06~09,여성,30대,36369
202107,06~09,여성,40대,43266
202107,06~09,여성,50대,37722
202107,06~09,여성,60대,15358
202107,06~09,여성,70대 이상,2653
202107,09~12,남성,20대 이하,75281
202107,09~12,남성,30대,225805
202107,09~12,남성,40대,246301
202107,09~12,남성,50대,184136
202107,09~12,남성,60대,86487
202107,09~12,남성,70대 이상,17969
202107,09~12,여성,20대 이하,93858
202107,09~12,여성,30대,219130
202107,09~12,여성,40대,212884
202107,09~12,여성,50대,180139
202107,09~12,여성,60대,75505
202107,09~12,여성,70대 이상,15486
202107,12~15,남성,20대 이하,150464
202107,12~15,남성,30대,435229
202107,12~15,남성,40대,491480
202107,12~15,남성,50대,392254
202107,12~15,남성,60대,196352
202107,12~15,남성,70대 이상,53989
202107,12~15,여성,20대 이하,197839
202107,12~15,여성,30대,419509
202107,12~15,여성,40대,434403
202107,12~15,여성,50대,366811
202107,12~15,여성,60대,166340
202107,12~15,여성,70대 이상,38067
202107,15~18,남성,20대 이하,104512
202107,15~18,남성,30대,276184
202107,15~18,남성,40대,289921
202107,15~18,남성,50대,198527
202107,15~18,남성,60대,92138
202107,15~18,남성,70대 이상,21209
202107,15~18,여성,20대 이하,149062
202107,15~18,여성,30대,292325
202107,15~18,여성,40대,286080
202107,15~18,여성,50대,228623
202107,15~18,여성,60대,98903
202107,15~18,여성,70대 이상,21139
202107,18~21,남성,20대 이하,127620
202107,18~21,남성,30대,343743
202107,18~21,남성,40대,404435
202107,18~21,남성,50대,337252
202107,18~21,남성,60대,152828
202107,18~21,남성,70대 이상,29850
202107,18~21,여성,20대 이하,165904
202107,18~21,여성,30대,307895
202107,18~21,여성,40대,315867
202107,18~21,여성,50대,272438
202107,18~21,여성,60대,106325
202107,18~21,여성,70대 이상,21278
202107,21~24,남성,20대 이하,75318
202107,21~24,남성,30대,170836
202107,21~24,남성,40대,179840
202107,21~24,남성,50대,127695
202107,21~24,남성,60대,38046
202107,21~24,남성,70대 이상,5192
202107,21~24,여성,20대 이하,79802
202107,21~24,여성,30대,113655
202107,21~24,여성,40대,107802
202107,21~24,여성,50대,81564
202107,21~24,여성,60대,23197
202107,21~24,여성,70대 이상,4609
202108,00~06,남성,20대 이하,25182
202108,00~06,남성,30대,39002
202108,00~06,남성,40대,36380
202108,00~06,남성,50대,19179
202108,00~06,남성,60대,4248
202108,00~06,남성,70대 이상,574
202108,00~06,여성,20대 이하,18591
202108,00~06,여성,30대,19804
202108,00~06,여성,40대,16439
202108,00~06,여성,50대,12570
202108,00~06,여성,60대,3452
202108,00~06,여성,70대 이상,760
202108,06~09,남성,20대 이하,12690
202108,06~09,남성,30대,40452
202108,06~09,남성,40대,56492
202108,06~09,남성,50대,46684
202108,06~09,남성,60대,24335
202108,06~09,남성,70대 이상,4808
202108,06~09,여성,20대 이하,15087
202108,06~09,여성,30대,36174
202108,06~09,여성,40대,43473
202108,06~09,여성,50대,37305
202108,06~09,여성,60대,15205
202108,06~09,여성,70대 이상,2650
202108,09~12,남성,20대 이하,74878
202108,09~12,남성,30대,223555
202108,09~12,남성,40대,244492
202108,09~12,남성,50대,182500
202108,09~12,남성,60대,85666
202108,09~12,남성,70대 이상,17789
202108,09~12,여성,20대 이하,93240
202108,09~12,여성,30대,218178
202108,09~12,여성,40대,212303
202108,09~12,여성,50대,179115
202108,09~12,여성,60대,74948
202108,09~12,여성,70대 이상,15390
202108,12~15,남성,20대 이하,149051
202108,12~15,남성,30대,430123
202108,12~15,남성,40대,485298
202108,12~15,남성,50대,386831
202108,12~15,남성,60대,193332
202108,12~15,남성,70대 이상,53118
202108,12~15,여성,20대 이하,195984
202108,12~15,여성,30대,415348
202108,12~15,여성,40대,429417
202108,12~15,여성,50대,362555
202108,12~15,여성,60대,164010
202108,12~15,여성,70대 이상,37624
202108,15~18,남성,20대 이하,103863
202108,15~18,남성,30대,273438
202108,15~18,남성,40대,287502
202108,15~18,남성,50대,196518
202108,15~18,남성,60대,91062
202108,15~18,남성,70대 이상,20873
202108,15~18,여성,20대 이하,147807
202108,15~18,여성,30대,290071
202108,15~18,여성,40대,284310
202108,15~18,여성,50대,226511
202108,15~18,여성,60대,98075
202108,15~18,여성,70대 이상,20952
202108,18~21,남성,20대 이하,124667
202108,18~21,남성,30대,335291
202108,18~21,남성,40대,393234
202108,18~21,남성,50대,327454
202108,18~21,남성,60대,148158
202108,18~21,남성,70대 이상,29046
202108,18~21,여성,20대 이하,162756
202108,18~21,여성,30대,301520
202108,18~21,여성,40대,309845
202108,18~21,여성,50대,266147
202108,18~21,여성,60대,103867
202108,18~21,여성,70대 이상,20893
202108,21~24,남성,20대 이하,70977
202108,21~24,남성,30대,161006
202108,21~24,남성,40대,167546
202108,21~24,남성,50대,117754
202108,21~24,남성,60대,34838
202108,21~24,남성,70대 이상,4734
202108,21~24,여성,20대 이하,75878
202108,21~24,여성,30대,108293
202108,21~24,여성,40대,103372
202108,21~24,여성,50대,78262
202108,21~24,여성,60대,22112
202108,21~24,여성,70대 이상,4458
202109,00~06,남성,20대 이하,22820
202109,00~06,남성,30대,35581
202109,00~06,남성,40대,33742
202109,00~06,남성,50대,18472
202109,00~06,남성,60대,3952
202109,00~06,남성,70대 이상,491
202109,00~06,여성,20대 이하,16811
202109,00~06,여성,30대,18258
202109,00~06,여성,40대,15099
202109,00~06,여성,50대,11379
202109,00~06,여성,60대,3148
202109,00~06,여성,70대 이상,685
202109,06~09,남성,20대 이하,11637
202109,06~09,남성,30대,36715
202109,06~09,남성,40대,51531
202109,06~09,남성,50대,42663
202109,06~09,남성,60대,22196
202109,06~09,남성,70대 이상,4467
202109,06~09,여성,20대 이하,13919
202109,06~09,여성,30대,33014
202109,06~09,여성,40대,39623
202109,06~09,여성,50대,34350
202109,06~09,여성,60대,14029
202109,06~09,여성,70대 이상,2459
202109,09~12,남성,20대 이하,71315
202109,09~12,남성,30대,201052
202109,09~12,남성,40대,220626
202109,09~12,남성,50대,164844
202109,09~12,남성,60대,77446
202109,09~12,남성,70대 이상,16049
202109,09~12,여성,20대 이하,84086
202109,09~12,여성,30대,197010
202109,09~12,여성,40대,191773
202109,09~12,여성,50대,162158
202109,09~12,여성,60대,68004
202109,09~12,여성,70대 이상,14031
202109,12~15,남성,20대 이하,133254
202109,12~15,남성,30대,384440
202109,12~15,남성,40대,433343
202109,12~15,남성,50대,346601
202109,12~15,남성,60대,172458
202109,12~15,남성,70대 이상,47328
202109,12~15,여성,20대 이하,175631
202109,12~15,여성,30대,371990
202109,12~15,여성,40대,388455
202109,12~15,여성,50대,324727
202109,12~15,여성,60대,147326
202109,12~15,여성,70대 이상,33909
202109,15~18,남성,20대 이하,92682
202109,15~18,남성,30대,244465
202109,15~18,남성,40대,261311
202109,15~18,남성,50대,176079
202109,15~18,남성,60대,85998
202109,15~18,남성,70대 이상,18994
202109,15~18,여성,20대 이하,136830
202109,15~18,여성,30대,259958
202109,15~18,여성,40대,255124
202109,15~18,여성,50대,203494
202109,15~18,여성,60대,88367
202109,15~18,여성,70대 이상,18831
202109,18~21,남성,20대 이하,111278
202109,18~21,남성,30대,303150
202109,18~21,남성,40대,350085
202109,18~21,남성,50대,292139
202109,18~21,남성,60대,132492
202109,18~21,남성,70대 이상,25822
202109,18~21,여성,20대 이하,145649
202109,18~21,여성,30대,269460
202109,18~21,여성,40대,276307
202109,18~21,여성,50대,237788
202109,18~21,여성,60대,92881
202109,18~21,여성,70대 이상,18626
202109,21~24,남성,20대 이하,63386
202109,21~24,남성,30대,144265
202109,21~24,남성,40대,150033
202109,21~24,남성,50대,105862
202109,21~24,남성,60대,31594
